Name,Gender,Date_of_Birth,Domicile_State,Reservation_Category,10th_Marks,12th_Marks,Exam_Marks,Home_Guard_Status,Marital_Status,FIR_Registered
Student_6660,Male,1997-12-06,State_D,SC,15.12,14.23,14.45,No,Single,No
Student_6661,Female,1997-12-06,State_C,OBC,8.39,7.98,5.26,No,Single,No
Student_6662,Male,1997-12-06,State_A,OBC,10.45,11.32,9.51,No,Single,No
Student_6663,Male,1997-12-06,State_C,OBC,14.18,12.72,17.0,No,Single,No
Student_6664,Female,1997-12-06,State_D,SC,13.62,12.79,10.79,No,Married,No
Student_6665,Male,1997-12-06,State_C,OBC,9.88,6.67,6.03,Yes,Single,No
Student_6666,Male,1997-12-06,State_D,General,11.78,9.08,7.5,No,Single,No
Student_6667,Female,1997-12-07,State_C,SC,3.73,3.98,4.6,No,Single,No
Student_6668,Male,1997-12-07,State_B,OBC,9.04,9.03,10.38,No,Single,Yes
Student_6669,Female,1997-12-07,State_C,General,13.63,17.96,16.72,Yes,Single,No
Student_6670,Female,1997-12-07,State_D,General,6.86,2.96,4.78,No,Single,No
Student_6671,Male,1997-12-07,State_A,SC,8.86,8.4,6.12,No,Single,No
Student_6672,Male,1997-12-07,State_C,ST,14.73,14.64,14.51,Yes,Married,No
Student_6673,Male,1997-12-08,State_D,OBC,12.46,16.33,17.42,No,Single,No
Student_6674,Male,1997-12-08,State_C,SC,8.54,4.13,0.21,No,Single,No
Student_6675,Male,1997-12-08,State_A,General,9.6,11.02,9.64,No,Divorced,No
Student_6676,Male,1997-12-08,State_C,OBC,8.94,6.76,2.0,No,Divorced,No
Student_6677,Male,1997-12-08,State_D,OBC,10.37,11.36,11.03,No,Single,No
Student_6678,Male,1997-12-08,State_D,ST,5.78,5.82,6.69,No,Single,No
Student_6679,Male,1997-12-09,State_A,ST,8.92,7.2,7.76,Yes,Single,No
Student_6680,Female,1997-12-09,State_D,OBC,11.46,11.75,7.8,No,Single,No
Student_6681,Female,1997-12-09,State_D,General,10.7,14.51,10.74,No,Single,No
Student_6682,Male,1997-12-09,State_C,OBC,13.48,13.67,16.52,No,Single,No
Student_6683,Male,1997-12-09,State_C,OBC,12.28,12.42,14.78,Yes,Single,No
Student_6684,Female,1997-12-09,State_A,SC,12.8,16.72,19.51,No,Single,No
Student_6685,Male,1997-12-10,State_C,General,13.59,15.28,18.54,No,Married,No
Student_6686,Male,1997-12-10,State_D,SC,9.83,6.55,6.28,No,Single,No
Student_6687,Male,1997-12-10,State_B,ST,4.5,5.55,7.26,No,Single,No
Student_6688,Female,1997-12-10,State_B,General,11.73,12.02,13.79,No,Single,Yes
Student_6689,Female,1997-12-10,State_D,OBC,14.0,16.21,20.0,No,Single,No
Student_6690,Female,1997-12-10,State_D,SC,9.25,9.79,7.69,No,Single,No
Student_6691,Male,1997-12-10,State_C,General,9.64,8.0,6.48,No,Single,No
Student_6692,Male,1997-12-11,State_D,General,14.23,14.15,16.48,No,Single,No
Student_6693,Female,1997-12-11,State_A,ST,6.38,6.09,4.73,No,Married,No
Student_6694,Female,1997-12-11,State_D,SC,11.52,11.88,10.58,No,Single,No
Student_6695,Male,1997-12-11,State_B,General,20.0,19.65,20.0,Yes,Married,No
Student_6696,Female,1997-12-11,State_D,OBC,11.24,12.96,14.14,No,Single,No
Student_6697,Male,1997-12-11,State_C,OBC,12.85,11.44,10.28,No,Single,No
Student_6698,Male,1997-12-12,State_B,ST,11.88,12.63,15.68,Yes,Married,No
Student_6699,Female,1997-12-12,State_D,General,10.13,9.56,6.22,No,Single,No
Student_6700,Female,1997-12-12,State_B,SC,3.34,3.17,4.34,No,Single,Yes
Student_6701,Female,1997-12-12,State_B,General,16.24,16.08,20.0,Yes,Single,No
Student_6702,Female,1997-12-12,State_D,SC,7.45,8.12,7.02,No,Single,No
Student_6703,Male,1997-12-12,State_C,SC,11.85,9.21,10.07,No,Single,No
Student_6704,Male,1997-12-13,State_C,ST,10.16,12.05,14.14,No,Single,No
Student_6705,Male,1997-12-13,State_B,General,10.65,11.95,13.9,No,Single,No
Student_6706,Female,1997-12-13,State_C,ST,11.58,12.37,10.62,Yes,Single,No
Student_6707,Female,1997-12-13,State_D,SC,7.31,9.59,9.17,Yes,Single,Yes
Student_6708,Male,1997-12-13,State_B,General,14.34,11.03,10.14,No,Single,Yes
Student_6709,Female,1997-12-13,State_C,General,11.16,3.51,5.97,No,Married,No
Student_6710,Female,1997-12-14,State_A,SC,13.15,9.74,9.31,No,Married,No
Student_6711,Female,1997-12-14,State_A,OBC,10.15,7.67,4.01,No,Single,No
Student_6712,Male,1997-12-14,State_C,SC,12.76,12.73,12.23,No,Single,No
Student_6713,Female,1997-12-14,State_D,OBC,11.87,10.17,7.21,No,Single,No
Student_6714,Other,1997-12-14,State_A,OBC,11.96,12.05,11.49,No,Single,No
Student_6715,Male,1997-12-14,State_C,General,16.16,16.95,19.84,No,Married,No
Student_6716,Male,1997-12-15,State_C,OBC,4.53,6.47,4.62,No,Single,No
Student_6717,Female,1997-12-15,State_D,SC,7.81,10.81,12.15,No,Single,No
Student_6718,Male,1997-12-15,State_D,OBC,17.64,17.9,16.39,No,Single,No
Student_6719,Male,1997-12-15,State_C,OBC,7.18,5.43,1.65,No,Divorced,No
Student_6720,Male,1997-12-15,State_B,General,13.82,14.69,15.33,No,Married,No
Student_6721,Male,1997-12-15,State_C,OBC,9.14,8.66,10.02,No,Married,Yes
Student_6722,Male,1997-12-15,State_D,General,9.34,10.39,9.24,No,Divorced,No
Student_6723,Female,1997-12-16,State_B,OBC,10.38,11.24,12.09,No,Single,No
Student_6724,Male,1997-12-16,State_D,OBC,11.77,8.75,10.64,No,Married,Yes
Student_6725,Female,1997-12-16,State_C,OBC,12.77,11.08,10.11,No,Single,No
Student_6726,Female,1997-12-16,State_B,SC,11.44,11.62,11.57,No,Single,Yes
Student_6727,Male,1997-12-16,State_C,OBC,8.14,10.99,9.42,No,Married,No
Student_6728,Female,1997-12-16,State_A,General,10.49,7.72,6.98,No,Single,No
Student_6729,Male,1997-12-17,State_A,OBC,11.79,9.55,9.31,No,Single,No
Student_6730,Male,1997-12-17,State_B,SC,6.91,8.8,7.25,No,Single,No
Student_6731,Female,1997-12-17,State_C,SC,11.95,12.35,12.05,No,Married,No
Student_6732,Male,1997-12-17,State_A,General,18.75,17.97,16.9,No,Single,No
Student_6733,Female,1997-12-17,State_C,General,11.06,12.45,7.27,Yes,Single,No
Student_6734,Male,1997-12-17,State_B,General,11.77,12.85,12.92,No,Single,No
Student_6735,Female,1997-12-18,State_D,SC,13.68,10.85,10.07,No,Single,No
Student_6736,Female,1997-12-18,State_A,OBC,7.49,8.56,5.44,No,Single,No
Student_6737,Female,1997-12-18,State_B,ST,15.23,17.77,20.0,No,Single,No
Student_6738,Female,1997-12-18,State_B,General,10.37,10.92,10.31,No,Married,No
Student_6739,Female,1997-12-18,State_B,General,4.16,2.43,2.76,No,Single,No
Student_6740,Male,1997-12-18,State_D,OBC,11.33,9.58,11.05,No,Single,No
Student_6741,Male,1997-12-19,State_B,General,6.54,4.61,4.55,No,Single,No
Student_6742,Male,1997-12-19,State_B,General,9.92,9.19,8.9,No,Single,No
Student_6743,Female,1997-12-19,State_B,OBC,12.31,13.73,13.5,No,Divorced,No
Student_6744,Female,1997-12-19,State_A,OBC,7.52,8.66,5.88,No,Single,No
Student_6745,Female,1997-12-19,State_B,General,8.53,13.48,16.6,No,Single,No
Student_6746,Female,1997-12-19,State_C,SC,11.47,8.67,11.35,No,Married,No
Student_6747,Female,1997-12-19,State_C,General,9.19,10.24,6.53,No,Single,No
Student_6748,Male,1997-12-20,State_B,ST,11.0,12.73,12.14,No,Single,Yes
Student_6749,Male,1997-12-20,State_A,SC,10.31,14.64,15.16,No,Married,Yes
Student_6750,Male,1997-12-20,State_A,General,7.88,8.0,6.43,No,Single,No
Student_6751,Female,1997-12-20,State_A,OBC,12.51,10.85,9.28,No,Married,No
Student_6752,Male,1997-12-20,State_B,General,7.87,9.25,8.57,No,Single,No
Student_6753,Male,1997-12-20,State_C,ST,13.03,8.26,7.65,Yes,Single,No
Student_6754,Male,1997-12-21,State_A,OBC,9.97,7.27,8.36,No,Divorced,No
Student_6755,Female,1997-12-21,State_A,OBC,4.96,8.58,8.67,No,Single,No
Student_6756,Female,1997-12-21,State_D,OBC,7.08,10.15,10.27,No,Single,No
Student_6757,Female,1997-12-21,State_C,General,12.54,13.5,13.65,No,Married,No
Student_6758,Female,1997-12-21,State_D,General,12.78,12.1,10.75,Yes,Divorced,No
Student_6759,Female,1997-12-21,State_A,OBC,10.68,10.99,13.98,Yes,Married,No
Student_6760,Male,1997-12-22,State_A,General,11.54,12.83,14.6,No,Single,No
Student_6761,Female,1997-12-22,State_B,General,12.61,13.2,14.48,No,Single,No
Student_6762,Male,1997-12-22,State_B,ST,14.99,12.21,9.52,No,Single,No
Student_6763,Male,1997-12-22,State_B,General,6.05,9.08,9.2,Yes,Single,No
Student_6764,Male,1997-12-22,State_A,General,13.06,14.17,16.41,No,Divorced,No
Student_6765,Male,1997-12-22,State_C,SC,8.17,7.2,5.36,No,Single,No
Student_6766,Male,1997-12-23,State_C,SC,15.21,11.15,13.12,Yes,Divorced,No
Student_6767,Male,1997-12-23,State_A,General,11.93,9.99,9.05,No,Single,Yes
Student_6768,Male,1997-12-23,State_B,General,6.85,8.31,7.99,Yes,Single,No
Student_6769,Male,1997-12-23,State_C,General,11.01,10.18,7.05,No,Single,No
Student_6770,Female,1997-12-23,State_A,OBC,16.77,17.09,20.0,No,Single,No
Student_6771,Male,1997-12-23,State_C,SC,14.13,16.2,18.71,No,Single,No
Student_6772,Male,1997-12-24,State_B,SC,11.53,12.36,9.74,No,Married,No
Student_6773,Male,1997-12-24,State_B,General,12.99,13.15,10.09,No,Single,No
Student_6774,Female,1997-12-24,State_C,OBC,5.4,4.42,5.34,No,Single,No
Student_6775,Female,1997-12-24,State_A,SC,10.26,12.42,12.98,Yes,Married,No
Student_6776,Female,1997-12-24,State_D,General,9.75,7.66,8.55,No,Single,No
Student_6777,Female,1997-12-24,State_D,SC,4.46,6.56,4.61,No,Single,No
Student_6778,Female,1997-12-24,State_C,SC,14.08,14.31,17.65,No,Married,No
Student_6779,Male,1997-12-25,State_B,SC,8.49,8.63,8.47,Yes,Single,No
Student_6780,Male,1997-12-25,State_B,ST,9.4,5.56,2.4,No,Single,No
Student_6781,Male,1997-12-25,State_A,General,19.69,19.52,20.0,No,Single,No
Student_6782,Male,1997-12-25,State_C,SC,11.38,9.63,8.87,No,Married,No
Student_6783,Male,1997-12-25,State_D,OBC,13.27,15.41,16.64,No,Single,No
Student_6784,Female,1997-12-25,State_B,SC,6.87,6.32,6.68,No,Single,No
Student_6785,Male,1997-12-26,State_C,General,12.13,9.81,7.46,No,Single,No
Student_6786,Male,1997-12-26,State_D,General,17.98,15.12,18.61,No,Single,No
Student_6787,Female,1997-12-26,State_D,General,7.24,9.07,7.52,No,Single,No
Student_6788,Female,1997-12-26,State_A,General,16.34,14.7,12.49,No,Single,No
Student_6789,Female,1997-12-26,State_C,General,12.55,13.4,13.37,Yes,Married,No
Student_6790,Male,1997-12-26,State_C,General,5.34,3.78,5.05,Yes,Single,No
Student_6791,Male,1997-12-27,State_C,General,12.87,8.89,9.44,No,Single,Yes
Student_6792,Other,1997-12-27,State_A,General,10.26,10.31,10.39,No,Married,Yes
Student_6793,Male,1997-12-27,State_B,General,9.62,9.4,13.26,No,Married,No
Student_6794,Male,1997-12-27,State_C,OBC,7.7,11.66,9.49,No,Single,No
Student_6795,Female,1997-12-27,State_A,OBC,18.67,19.84,19.69,No,Single,No
Student_6796,Male,1997-12-27,State_B,ST,12.71,12.91,11.7,Yes,Single,No
Student_6797,Male,1997-12-28,State_A,SC,9.36,8.81,7.86,No,Single,No
Student_6798,Male,1997-12-28,State_C,SC,14.78,15.77,18.52,Yes,Single,No
Student_6799,Male,1997-12-28,State_B,General,15.61,11.08,13.39,No,Married,No
Student_6800,Male,1997-12-28,State_A,ST,11.28,7.79,6.36,No,Single,No
Student_6801,Female,1997-12-28,State_A,ST,13.66,10.76,13.57,No,Single,No
Student_6802,Male,1997-12-28,State_D,General,10.58,13.58,13.23,No,Single,No
Student_6803,Male,1997-12-28,State_A,SC,10.93,9.8,13.21,Yes,Single,No
Student_6804,Male,1997-12-29,State_D,OBC,11.45,10.31,8.34,No,Married,No
Student_6805,Female,1997-12-29,State_A,General,12.16,15.58,16.35,No,Married,Yes
Student_6806,Male,1997-12-29,State_B,OBC,10.83,8.93,8.65,No,Single,No
Student_6807,Male,1997-12-29,State_D,General,14.93,17.1,16.53,No,Single,No
Student_6808,Male,1997-12-29,State_C,General,9.85,10.42,7.59,No,Single,No
Student_6809,Female,1997-12-29,State_B,OBC,11.54,6.64,4.18,No,Married,No
Student_6810,Female,1997-12-30,State_C,OBC,10.88,11.47,11.36,Yes,Single,No
Student_6811,Female,1997-12-30,State_C,SC,13.04,14.59,12.99,Yes,Single,No
Student_6812,Male,1997-12-30,State_D,OBC,16.89,17.58,18.61,No,Single,No
Student_6813,Male,1997-12-30,State_B,SC,11.01,12.38,14.38,Yes,Single,No
Student_6814,Female,1997-12-30,State_A,General,14.46,12.62,15.82,No,Married,No
Student_6815,Male,1997-12-30,State_A,SC,6.55,9.41,8.28,No,Married,No
Student_6816,Male,1997-12-31,State_C,OBC,7.72,11.92,10.15,Yes,Single,No
Student_6817,Male,1997-12-31,State_B,OBC,9.94,8.38,7.95,Yes,Married,No
Student_6818,Male,1997-12-31,State_A,SC,9.75,10.38,8.99,No,Married,No
Student_6819,Female,1997-12-31,State_D,SC,11.22,9.47,6.35,No,Single,No
Student_6820,Male,1997-12-31,State_D,OBC,12.06,15.13,15.67,No,Single,No
Student_6821,Male,1997-12-31,State_C,General,7.59,9.33,11.88,No,Single,No
Student_6822,Female,1998-01-01,State_C,General,6.12,9.11,8.88,No,Single,No
Student_6823,Female,1998-01-01,State_A,General,10.7,9.91,10.46,No,Single,No
Student_6824,Female,1998-01-01,State_B,ST,12.91,11.66,9.62,No,Married,No
Student_6825,Female,1998-01-01,State_B,SC,12.74,13.47,16.21,No,Single,No
Student_6826,Male,1998-01-01,State_C,OBC,11.95,10.08,9.95,No,Married,No
Student_6827,Male,1998-01-01,State_A,SC,14.98,18.91,20.0,No,Single,No
Student_6828,Female,1998-01-02,State_A,General,13.22,12.68,14.95,No,Single,No
Student_6829,Male,1998-01-02,State_B,General,6.81,6.56,5.27,No,Single,No
Student_6830,Male,1998-01-02,State_A,OBC,13.23,13.09,13.56,Yes,Single,No
Student_6831,Female,1998-01-02,State_D,OBC,8.58,10.05,4.92,No,Single,No
Student_6832,Male,1998-01-02,State_C,OBC,13.05,11.83,9.5,No,Divorced,No
Student_6833,Male,1998-01-02,State_D,General,7.15,6.37,5.75,No,Married,No
Student_6834,Male,1998-01-02,State_A,General,13.14,14.04,16.92,Yes,Single,No
Student_6835,Female,1998-01-03,State_D,ST,7.77,8.68,5.88,Yes,Single,No
Student_6836,Male,1998-01-03,State_D,General,13.24,9.02,9.82,No,Single,No
Student_6837,Male,1998-01-03,State_C,ST,9.97,10.89,13.9,No,Single,Yes
Student_6838,Female,1998-01-03,State_A,OBC,13.14,11.54,10.84,No,Married,No
Student_6839,Male,1998-01-03,State_C,OBC,14.21,12.68,14.92,Yes,Single,No
Student_6840,Female,1998-01-03,State_A,General,9.27,12.66,11.35,No,Single,No
Student_6841,Male,1998-01-04,State_A,OBC,13.03,12.69,14.66,No,Married,No
Student_6842,Female,1998-01-04,State_C,OBC,15.8,16.22,13.19,No,Married,No
Student_6843,Female,1998-01-04,State_A,General,6.32,2.28,0.0,No,Married,No
Student_6844,Female,1998-01-04,State_C,SC,15.61,17.06,17.61,No,Married,No
Student_6845,Male,1998-01-04,State_B,General,14.77,16.16,15.39,No,Single,No
Student_6846,Female,1998-01-04,State_A,General,12.53,13.84,13.52,Yes,Divorced,No
Student_6847,Female,1998-01-05,State_D,SC,4.14,2.68,1.94,Yes,Single,No
Student_6848,Male,1998-01-05,State_B,OBC,11.14,9.81,9.63,No,Single,Yes
Student_6849,Female,1998-01-05,State_C,General,8.72,7.32,6.35,No,Single,No
Student_6850,Male,1998-01-05,State_D,General,10.15,11.35,9.85,No,Single,Yes
Student_6851,Male,1998-01-05,State_D,ST,11.59,10.57,10.64,No,Single,No
Student_6852,Male,1998-01-05,State_A,SC,10.03,10.08,9.82,No,Single,No
Student_6853,Male,1998-01-06,State_C,SC,12.9,12.97,12.46,No,Single,Yes
Student_6854,Female,1998-01-06,State_A,General,11.42,10.83,8.27,No,Single,No
Student_6855,Male,1998-01-06,State_B,General,10.04,6.62,8.72,Yes,Single,No
Student_6856,Female,1998-01-06,State_D,ST,12.51,11.55,10.69,No,Married,No
Student_6857,Male,1998-01-06,State_D,ST,14.75,14.86,17.54,No,Single,No
Student_6858,Male,1998-01-06,State_A,OBC,9.18,12.08,14.55,No,Married,No
Student_6859,Female,1998-01-06,State_D,SC,15.04,13.22,15.9,Yes,Single,No
Student_6860,Male,1998-01-07,State_B,SC,10.44,8.61,5.19,No,Single,No
Student_6861,Male,1998-01-07,State_A,ST,9.63,11.77,11.77,Yes,Single,No
Student_6862,Female,1998-01-07,State_B,SC,12.51,12.64,16.51,Yes,Single,No
Student_6863,Male,1998-01-07,State_D,General,19.58,17.27,18.95,No,Single,No
Student_6864,Female,1998-01-07,State_C,OBC,7.21,10.28,8.54,Yes,Married,No
Student_6865,Male,1998-01-07,State_D,OBC,13.4,12.77,12.23,No,Single,Yes
Student_6866,Female,1998-01-08,State_C,OBC,16.33,13.02,14.73,No,Married,No
Student_6867,Female,1998-01-08,State_C,OBC,11.08,12.98,10.58,No,Single,No
Student_6868,Male,1998-01-08,State_A,ST,13.0,11.93,11.92,No,Married,No
Student_6869,Female,1998-01-08,State_A,General,11.87,12.95,12.73,No,Single,No
Student_6870,Female,1998-01-08,State_A,OBC,11.47,13.64,10.28,No,Single,No
Student_6871,Male,1998-01-08,State_A,ST,11.36,11.56,10.12,Yes,Married,Yes
Student_6872,Female,1998-01-09,State_D,General,11.53,12.86,12.77,No,Single,No
Student_6873,Female,1998-01-09,State_C,OBC,10.16,12.7,9.24,Yes,Single,No
Student_6874,Female,1998-01-09,State_C,General,9.4,6.47,8.75,No,Married,No
Student_6875,Male,1998-01-09,State_C,SC,13.22,15.15,16.48,Yes,Divorced,No
Student_6876,Male,1998-01-09,State_B,SC,6.67,9.79,10.13,No,Married,No
Student_6877,Female,1998-01-09,State_C,General,8.44,7.16,9.41,No,Single,No
Student_6878,Male,1998-01-10,State_B,General,11.32,11.69,13.63,Yes,Single,No
Student_6879,Female,1998-01-10,State_B,General,7.2,3.71,3.47,No,Single,No
Student_6880,Female,1998-01-10,State_A,SC,5.04,3.62,4.35,Yes,Single,No
Student_6881,Male,1998-01-10,State_B,OBC,16.02,16.36,16.73,No,Single,No
Student_6882,Male,1998-01-10,State_D,SC,9.02,5.77,4.0,No,Single,No
Student_6883,Male,1998-01-10,State_A,OBC,10.73,9.62,8.62,No,Married,No
Student_6884,Male,1998-01-11,State_D,SC,13.73,9.6,10.01,No,Single,No
Student_6885,Female,1998-01-11,State_B,OBC,11.69,11.17,10.85,No,Single,No
Student_6886,Female,1998-01-11,State_C,SC,15.98,15.01,18.7,Yes,Single,No
Student_6887,Female,1998-01-11,State_D,General,16.53,12.54,12.2,Yes,Single,No
Student_6888,Female,1998-01-11,State_B,General,10.07,10.18,7.63,No,Single,No
Student_6889,Male,1998-01-11,State_A,General,13.39,12.41,9.86,No,Married,No
Student_6890,Female,1998-01-11,State_D,OBC,5.34,7.85,6.5,No,Single,No
Student_6891,Female,1998-01-12,State_B,SC,4.96,4.31,1.72,Yes,Single,No
Student_6892,Male,1998-01-12,State_D,General,8.91,5.01,3.57,No,Single,Yes
Student_6893,Male,1998-01-12,State_A,General,12.37,12.46,13.39,No,Single,No
Student_6894,Male,1998-01-12,State_D,OBC,8.21,7.97,7.93,Yes,Married,No
Student_6895,Female,1998-01-12,State_A,ST,12.18,9.15,8.31,No,Single,No
Student_6896,Male,1998-01-12,State_C,OBC,14.74,17.05,16.88,Yes,Single,No
Student_6897,Female,1998-01-13,State_C,General,10.5,8.64,7.02,No,Single,No
Student_6898,Female,1998-01-13,State_B,OBC,11.9,11.49,11.64,No,Single,No
Student_6899,Female,1998-01-13,State_B,OBC,10.29,14.86,13.49,Yes,Single,No
Student_6900,Male,1998-01-13,State_D,OBC,7.94,5.81,4.47,Yes,Single,No
Student_6901,Female,1998-01-13,State_D,General,4.66,7.63,5.21,No,Married,No
Student_6902,Male,1998-01-13,State_D,OBC,9.41,10.99,7.58,No,Married,No
Student_6903,Female,1998-01-14,State_B,General,8.94,10.13,8.83,No,Single,No
Student_6904,Female,1998-01-14,State_A,OBC,8.34,12.23,14.06,No,Single,No
Student_6905,Female,1998-01-14,State_C,SC,13.71,13.48,12.91,No,Divorced,No
Student_6906,Female,1998-01-14,State_A,General,5.17,8.92,9.73,No,Married,No
Student_6907,Male,1998-01-14,State_C,General,9.19,7.85,8.67,No,Single,No
Student_6908,Female,1998-01-14,State_D,OBC,17.04,17.96,17.39,No,Single,No
Student_6909,Male,1998-01-15,State_D,SC,14.96,12.38,13.26,No,Single,No
Student_6910,Female,1998-01-15,State_B,General,11.12,5.96,4.4,No,Married,No
Student_6911,Male,1998-01-15,State_C,OBC,13.33,13.96,13.64,No,Single,No
Student_6912,Female,1998-01-15,State_B,General,6.24,3.63,0.21,No,Single,No
Student_6913,Male,1998-01-15,State_C,OBC,6.71,7.15,7.88,No,Single,No
Student_6914,Male,1998-01-15,State_B,General,11.77,13.2,16.66,Yes,Divorced,No
Student_6915,Male,1998-01-15,State_D,General,8.73,7.63,5.84,Yes,Single,Yes
Student_6916,Female,1998-01-16,State_C,SC,12.71,16.12,16.74,Yes,Single,No
Student_6917,Male,1998-01-16,State_B,OBC,13.53,10.66,10.9,Yes,Married,No
Student_6918,Male,1998-01-16,State_A,OBC,14.6,17.32,18.09,Yes,Single,No
Student_6919,Male,1998-01-16,State_B,General,19.16,20.0,20.0,No,Single,No
Student_6920,Other,1998-01-16,State_B,SC,13.11,11.18,9.62,No,Single,No
Student_6921,Female,1998-01-16,State_C,General,13.44,11.33,12.28,No,Single,Yes
Student_6922,Male,1998-01-17,State_A,OBC,10.89,9.84,8.34,No,Married,No
Student_6923,Female,1998-01-17,State_D,OBC,10.98,11.74,10.3,No,Single,No
Student_6924,Female,1998-01-17,State_B,General,15.35,11.01,12.54,Yes,Single,No
Student_6925,Female,1998-01-17,State_D,SC,3.73,6.13,3.98,No,Single,No
Student_6926,Male,1998-01-17,State_C,General,13.45,17.73,14.21,No,Single,No
Student_6927,Male,1998-01-17,State_B,SC,15.01,12.06,12.11,No,Married,No
Student_6928,Female,1998-01-18,State_B,General,12.1,11.98,13.39,No,Single,No
Student_6929,Male,1998-01-18,State_A,General,7.28,7.48,6.68,No,Married,No
Student_6930,Male,1998-01-18,State_C,OBC,10.71,12.84,14.16,No,Single,No
Student_6931,Other,1998-01-18,State_A,General,10.37,11.04,13.31,No,Single,No
Student_6932,Female,1998-01-18,State_B,OBC,10.07,9.76,7.2,Yes,Single,No
Student_6933,Male,1998-01-18,State_C,General,17.21,18.6,18.44,No,Single,No
Student_6934,Male,1998-01-19,State_C,General,11.76,14.08,15.5,No,Single,No
Student_6935,Male,1998-01-19,State_A,SC,5.02,5.96,3.39,Yes,Married,No
Student_6936,Male,1998-01-19,State_C,SC,8.27,10.38,6.32,No,Single,No
Student_6937,Female,1998-01-19,State_B,SC,10.68,11.0,4.08,Yes,Single,No
Student_6938,Other,1998-01-19,State_B,OBC,10.72,14.98,18.72,No,Single,No
Student_6939,Male,1998-01-19,State_B,OBC,8.69,5.79,6.59,No,Single,No
Student_6940,Male,1998-01-20,State_D,ST,11.23,6.76,5.59,Yes,Single,No
Student_6941,Male,1998-01-20,State_D,General,11.83,13.01,11.72,No,Married,No
Student_6942,Female,1998-01-20,State_B,General,11.65,11.64,11.34,No,Single,No
Student_6943,Male,1998-01-20,State_C,SC,6.03,6.68,4.33,No,Married,No
Student_6944,Female,1998-01-20,State_C,General,13.8,15.28,12.94,No,Single,No
Student_6945,Male,1998-01-20,State_D,General,13.44,11.3,10.13,No,Single,No
Student_6946,Male,1998-01-20,State_A,ST,10.64,11.96,10.29,No,Single,No
Student_6947,Female,1998-01-21,State_D,General,13.33,13.55,14.56,No,Divorced,Yes
